pre,temp,sault,density
189.5,19.966,35.05,24.81806157
199.3,19.305,34.986,24.94150745
219.2,17.922,34.86,25.19322216
239,17.083,34.768,25.32585291
259,16.431,34.706,25.43186033
279.1,15.628,34.623,25.55162185
298.7,15.095,34.567,25.62721814
319.2,14.269,34.496,25.75076511
339.2,13.727,34.452,25.83040955
359.6,12.765,34.388,25.97507537
379,11.772,34.319,26.11236612
399.2,11.058,34.276,26.210155
419,10.337,34.235,26.3053995
439.4,9.522,34.189,26.40668328
459.4,8.925,34.168,26.48638918
479.2,8.642,34.149,26.51590896
499.3,7.858,34.125,26.61495089
519,7.553,34.125,26.65916763
539.3,7.28,34.149,26.7167964
559.5,7.169,34.179,26.756104
579.2,7.023,34.221,26.80952024
599.3,6.482,34.18,26.84970272
619.4,6.635,34.259,26.89219142
639.3,6.406,34.271,26.93192418
659.3,5.998,34.24,26.95965887
679.4,5.649,34.258,27.01707607
699.4,5.492,34.271,27.04645384
719.2,5.395,34.294,27.07639773
739.3,5.27,34.304,27.09921444
759.1,5.21,34.319,27.11829073
779.3,5.117,34.343,27.14826675
799.4,5.048,34.361,27.17065111
824.5,4.975,34.381,27.19507263
849.5,4.817,34.391,27.22101918
874.5,4.703,34.414,27.252156
899.1,4.51,34.423,27.28058312
924.4,4.359,34.436,27.30730561
949.2,4.274,34.45,27.32763667
974.2,4.206,34.465,27.3469082
998.9,4.048,34.473,27.36981874
1049.3,3.863,34.501,27.41127731
1099.7,3.662,34.52,27.44672172
1149.3,3.521,34.536,27.47353394
1198.6,3.381,34.544,27.49362102
1249.2,3.219,34.553,27.51629825
1299.5,3.117,34.558,27.53001035
1399.3,2.863,34.573,27.56541379
1499.2,2.674,34.586,27.59286386
1599,2.511,34.595,27.61448126
1699,2.343,34.607,27.63854821
1799.8,2.222,34.618,27.65772616
1899.6,2.102,34.627,27.67501596
1994.4,2.028,34.634,27.68695797
4.3,26.095,34.859,22.89761905
9.5,26.097,34.858,22.896603
19.2,26.102,34.863,22.89949005
29.5,26.106,34.876,22.90876599
39.2,26.153,34.942,22.94454001
49.4,26.074,34.986,23.00312515
59.4,25.98,35.016,23.05576147
69.6,25.746,35.045,23.15101065
79.2,25.375,35.097,23.30526943
88.9,24.827,35.183,23.53788053
99.2,24.752,35.183,23.56122537
109.2,24.291,35.234,23.73884609
119.5,23.885,35.235,23.86075264
129.4,22.984,35.219,24.11194638
139.2,22.593,35.207,24.21538726
149.6,22.027,35.188,24.36142608
159.5,21.556,35.165,24.47551779
169.6,20.878,35.122,24.62870539
179.1,20.28,35.073,24.75214308
189.3,19.857,35.033,24.83367568
198.9,19.578,35.007,24.88701563
218.7,18.843,34.93,25.01743835
239.6,17.822,34.834,25.19860626
259.2,16.789,34.738,25.3730115
279.4,16.063,34.671,25.49025122
299.5,15.571,34.625,25.56663216
319.5,14.919,34.565,25.66476812
339.4,14.029,34.487,25.79484084
359.4,13.236,34.419,25.90541041
379.5,12.451,34.365,26.01901115
399,11.964,34.332,26.08692962
418.9,11.353,34.287,26.16578291
439,10.424,34.23,26.28690925
459.3,9.635,34.2,26.39711426
479.3,9.139,34.192,26.47164591
499.5,8.705,34.183,26.53317563
519.4,8.06,34.163,26.61546341
539,7.646,34.151,26.66662625
558.8,7.246,34.144,26.71786426
579.3,7.027,34.198,26.79085264
599.2,6.736,34.261,26.88008244
619.1,6.507,34.272,26.91929495
639.2,6.256,34.277,26.9560006
659.1,6.024,34.272,26.98169599
679.2,5.756,34.274,27.01671046
699.3,5.54,34.285,27.05179782
719,5.394,34.299,27.08047429
739,5.315,34.332,27.11613121
759.2,5.245,34.349,27.13799833
779.1,5.135,34.368,27.16601315
798.9,5.045,34.394,27.19715962
823.8,4.969,34.407,27.21637073
849,4.798,34.433,27.25646783
873.8,4.675,34.451,27.28461097
899,4.501,34.458,27.30936218
924.5,4.382,34.473,27.33427326
949.2,4.274,34.483,27.35387774
974.4,4.183,34.493,27.37157815
999.2,4.087,34.502,27.38889411
1049.1,3.934,34.515,27.41527809
1099.3,3.724,34.531,27.44939904
1148.9,3.568,34.542,27.47378787
1199.4,3.425,34.55,27.49425353
1249.6,3.248,34.558,27.51761165
1299.2,3.149,34.563,27.53108392
1398.9,2.991,34.57,27.55168591
1499.1,2.782,34.582,27.58038344
1599.5,2.603,34.594,27.60598394
1698.9,2.439,34.605,27.62911947
1798.6,2.291,34.612,27.64741002
1898.9,2.2,34.621,27.66253036
1999.3,2.099,34.629,27.67750978
2004.6,2.093,34.629,27.67800973
4.2,23.701,35.206,23.88588345
9.4,23.703,35.206,23.88561413
19.1,23.704,35.206,23.88591502
29.4,23.705,35.206,23.88625292
39.1,23.707,35.206,23.88626016
49.2,23.709,35.207,23.88704979
59.2,23.709,35.207,23.88766388
69.4,23.707,35.207,23.88887824
79.4,23.654,35.219,23.91414957
89.4,23.577,35.228,23.94415431
99.1,23.359,35.249,24.02431157
109.6,22.89,35.264,24.1719644
119.7,22.022,35.203,24.37256241
129.6,21.007,35.144,24.60839422
139.4,20.217,35.068,24.76307271
149.4,19.425,34.973,24.89831936
159.1,18.219,34.845,25.10600697
169.7,17.4,34.768,25.24734233
179.5,16.993,34.73,25.31567707
189.1,16.507,34.686,25.39623298
199,16.1,34.64,25.45502302
219.3,14.991,34.52,25.61105922
239,14.137,34.438,25.73126992
259.3,13.196,34.359,25.86415551
279.2,12.612,34.313,25.94473056
299.5,12.037,34.28,26.03024108
319.2,11.571,34.248,26.09305709
339,10.741,34.198,26.20445233
359.1,9.825,34.156,26.32928074
378.9,9.169,34.127,26.41415528
399.3,8.734,34.113,26.47209729
419.3,8.434,34.097,26.50597097
439.1,7.891,34.081,26.57464654
459.5,7.558,34.081,26.6229817
479.1,7.08,34.071,26.68218964
498.9,6.407,34.073,26.77376114
519,6.082,34.079,26.82024784
539.1,5.88,34.091,26.85515548
559.5,5.77,34.103,26.87839497
579.6,5.48,34.131,26.9357619
599.1,5.309,34.149,26.97040321
619.2,5.175,34.182,27.01233969
638.9,5.051,34.194,27.03628604
659.3,4.996,34.226,27.06812051
679,4.876,34.247,27.09850705
699.5,4.753,34.277,27.13621456
719.3,4.7,34.304,27.16368616
739.2,4.561,34.329,27.19892118
759.5,4.582,34.362,27.22303494
779.1,4.538,34.374,27.23752382
799,4.45,34.386,27.2567251
824.1,4.391,34.402,27.27597493
849.7,4.341,34.416,27.29264583
874.2,4.246,34.424,27.30923731
899.3,4.175,34.442,27.33118614
923.9,4.098,34.45,27.34573521
949.3,4.027,34.464,27.36438042
973.8,3.921,34.478,27.38649904
999.1,3.849,34.486,27.40031621
1049.3,3.661,34.508,27.43685026
1098.9,3.577,34.522,27.45657513
1148.9,3.508,34.531,27.47079117
1199,3.402,34.535,27.48446282
1249,3.298,34.544,27.50178956
1299.4,3.186,34.55,27.51731939
1399.2,3.006,34.565,27.54635336
1499.2,2.83,34.575,27.57061797
1599.1,2.643,34.585,27.59540103
1699.8,2.483,34.596,27.61829656
1799.7,2.341,34.604,27.63698749
1899.4,2.207,34.614,27.65637198
1999.6,2.052,34.626,27.67873489
2010.3,2.034,34.628,27.68179092
4.2,24.13,35.169,23.73097803
9.3,24.129,35.169,23.73159583
18.9,24.131,35.169,23.73160419
29.4,24.132,35.17,23.7327237
39.3,24.131,35.17,23.73364336
49.2,24.13,35.17,23.73456306
58.9,24.133,35.17,23.73428122
69.4,24.132,35.17,23.73523892
79.5,24.105,35.185,23.75525148
89.4,24.058,35.188,23.7720934
99.4,23.439,35.214,23.97448523
109.4,22.656,35.221,24.20633347
119.3,22.468,35.218,24.25813809
129.5,21.982,35.206,24.38658963
139.2,20.898,35.134,24.63085483
149.5,20.247,35.099,24.77925659
159.1,19.403,35.034,24.9510479
169.5,18.91,34.972,25.0303494
179.1,17.427,34.79,25.25810164
189.1,16.889,34.728,25.33908761
199.2,16.039,34.635,25.46510915
219.5,15.187,34.542,25.58508009
239.4,14.383,34.459,25.69554097
259.2,13.538,34.381,25.81189143
278.7,13.019,34.343,25.88771506
299.2,12.302,34.293,25.98976761
319.5,11.649,34.252,26.08173159
339.4,11.097,34.216,26.15506644
359.4,10.457,34.188,26.2467514
379.4,10.002,34.165,26.30702178
399.4,9.237,34.135,26.40989029
419.3,8.677,34.116,26.48361917
439.4,8.204,34.097,26.54096322
459.5,7.769,34.084,26.59504899
479.2,7.164,34.076,26.67457326
498.9,6.736,34.072,26.72973833
518.8,6.382,34.077,26.78039526
539,6.177,34.084,26.81242275
559.5,5.864,34.103,26.86684763
579.4,5.65,34.125,26.91061294
599.1,5.423,34.149,26.95698402
619,5.272,34.166,26.98839736
638.9,5.165,34.189,27.01923935
659.2,5.033,34.214,27.05439578
679.5,4.953,34.23,27.0763586
699.4,4.874,34.261,27.11003408
719.4,4.825,34.286,27.13554254
739.1,4.796,34.317,27.16356341
759.2,4.698,34.34,27.19286028
779.1,4.63,34.351,27.20924305
799.1,4.563,34.368,27.23022975
824.1,4.477,34.385,27.25325713
849,4.396,34.404,27.27725469
874.3,4.329,34.422,27.29890548
899.1,4.298,34.435,27.31273639
924.1,4.191,34.447,27.33371391
949,4.101,34.462,27.35518973
974.2,4.051,34.47,27.36691166
999.5,3.979,34.482,27.3840256
1049.6,3.864,34.498,27.40879061
1099.3,3.727,34.515,27.4363556
1148.8,3.582,34.528,27.46127331
1198.9,3.499,34.534,27.47444188
1248.8,3.353,34.544,27.49664488
1298.9,3.233,34.552,27.51458608
1398.9,3.051,34.562,27.53991769
1498.9,2.858,34.574,27.56737125
1599.1,2.657,34.587,27.59581341
1699.5,2.495,34.597,27.61810242
1798.8,2.35,34.604,27.63625417
1899.2,2.213,34.614,27.6558967
1999.3,2.113,34.622,27.67081224
2010.9,2.087,34.624,27.67450727
4.4,20.121,35.092,24.80015705
8.8,20.121,35.092,24.80037283
19.3,20.125,35.091,24.79906615
29,20.127,35.092,24.79977541
39.2,20.129,35.092,24.79974678
49.6,20.129,35.092,24.80025768
59.1,20.131,35.092,24.80019514
69.7,20.123,35.088,24.79978242
79.5,19.806,35.038,24.84554704
89.4,17.991,34.823,25.14246472
99.2,17.173,34.746,25.28201196
109.5,16.357,34.682,25.42494453
119.5,15.736,34.63,25.52711381
129.3,15.595,34.616,25.54837868
139.4,15.172,34.573,25.60957659
149.1,14.919,34.547,25.64525661
159.6,14.802,34.533,25.66021588
169.2,14.533,34.511,25.70148219
179.1,14.204,34.475,25.74390792
189.3,13.788,34.435,25.80021271
199.6,13.634,34.422,25.82221034
218.9,13.345,34.396,25.86159864
239.1,12.832,34.36,25.93689668
259.3,12.64,34.354,25.97052759
279.3,12.204,34.333,26.03909475
299.4,11.74,34.294,26.09696455
319.1,11.395,34.266,26.13942665
339.6,11.024,34.239,26.18609252
359,10.771,34.216,26.21362288
379.5,10.439,34.195,26.25575403
398.8,10.095,34.174,26.29871371
419.4,9.633,34.144,26.35289524
439.3,9.263,34.122,26.39626615
459.3,8.798,34.101,26.45376705
479.2,8.451,34.088,26.49730985
499,7.868,34.062,26.56398061
519.6,7.159,34.043,26.64982751
539.4,6.844,34.032,26.68427934
559,6.379,34.033,26.74653458
579.4,6.262,34.031,26.76021833
599,5.97,34.033,26.7988201
619.4,5.619,34.041,26.84830851
639.1,5.384,34.055,26.88755468
659.4,5.227,34.071,26.91875899
679.2,4.971,34.09,26.9632806
699.2,4.779,34.141,27.02539006
719,4.714,34.153,27.04226854
739.8,4.635,34.165,27.06063381
759.6,4.56,34.182,27.08245568
779.1,4.446,34.192,27.10282217
799.6,4.318,34.21,27.13087669
824.5,4.2,34.249,27.17444124
849.7,4.185,34.255,27.18098557
874.6,4.103,34.274,27.20477513
899,3.93,34.302,27.24485951
923.8,3.9,34.335,27.27435055
949,3.842,34.354,27.29548801
974.1,3.784,34.37,27.31419725
998.9,3.736,34.383,27.32949135
1049,3.63,34.415,27.36575582
1099,3.545,34.43,27.38632087
1148.5,3.427,34.458,27.42028938
1199.5,3.316,34.473,27.44307871
1248.9,3.182,34.492,27.47100475
1299.4,3.11,34.502,27.48592887
1399.2,2.89,34.531,27.52947473
1499.9,2.751,34.549,27.55668047
1599.1,2.567,34.567,27.58740216
1699,2.41,34.581,27.61228059
1799.4,2.269,34.595,27.63555695
1898.4,2.137,34.606,27.65544952
1999.1,2.043,34.615,27.67060314
2002.5,2.041,34.615,27.67077891
4.2,19.682,35.073,24.90107816
9.4,19.68,35.073,24.90184773
19.5,19.683,35.073,24.9015454
29.2,19.684,35.073,24.90174634
39.5,19.683,35.073,24.90249801
49.2,19.685,35.073,24.90243837
59.1,19.688,35.073,24.90212757
69.5,19.65,35.072,24.91176873
79.1,19.649,35.071,24.91172274
89.5,19.649,35.069,24.91069095
99.1,19.319,35.017,24.95692044
109.1,18.371,34.895,25.10435065
119.8,17.597,34.802,25.22382834
129.5,16.175,34.67,25.45837911
139.2,15.888,34.643,25.50344233
149.3,15.682,34.62,25.53262487
159.6,15.351,34.587,25.58149286
169.4,14.919,34.54,25.6405258
179.2,14.552,34.505,25.69310001
189.1,14.305,34.479,25.72595742
199.1,13.946,34.451,25.78006572
219.1,13.571,34.416,25.83105733
238.9,12.943,34.376,25.92730557
259.4,12.421,34.329,25.99373674
279,12.238,34.33,26.03024912
299.1,12.064,34.32,26.05617824
319,11.91,34.305,26.07413331
339.1,11.451,34.265,26.12885264
359,10.88,34.223,26.19976539
378.9,10.558,34.204,26.24208105
399.6,10.231,34.182,26.28181904
418.7,9.862,34.161,26.32817847
439.3,9.4,34.133,26.38275151
459.3,9.013,34.113,26.42943164
479.3,8.528,34.09,26.4871438
499.2,8.153,34.074,26.53145856
519.4,7.484,34.052,26.61153457
539,7.24,34.044,26.63968504
559,6.749,34.034,26.69881419
579.5,6.31,34.033,26.7556577
599.2,5.901,34.036,26.80974616
619.4,5.558,34.047,26.86037518
639.3,5.375,34.068,26.89891125
659.3,5.199,34.076,26.92595812
679.4,4.988,34.09,26.96136277
699.1,4.902,34.102,26.98074742
719.3,4.759,34.118,27.0095336
739.4,4.645,34.134,27.03492515
759.2,4.538,34.151,27.06020383
779.6,4.403,34.18,27.0978699
798.8,4.32,34.197,27.12032518
824.1,4.237,34.218,27.14593467
849.5,4.132,34.243,27.17691821
874.3,3.998,34.277,27.21788239
899.4,3.962,34.289,27.2312865
924.5,3.906,34.301,27.24668547
949.1,3.866,34.323,27.26840855
973.9,3.832,34.339,27.28474187
999.3,3.76,34.364,27.31199387
1049.3,3.659,34.397,27.34859167
1099.5,3.486,34.433,27.39436577
1149.2,3.426,34.456,27.41879434
1199.5,3.331,34.474,27.44247595
1249,3.244,34.487,27.46131061
1299.3,3.115,34.503,27.48627298
1398.6,2.898,34.531,27.52876655
1499.5,2.739,34.55,27.5585098
1599.4,2.552,34.569,27.59025948
1699.8,2.453,34.578,27.60636038
1798.9,2.302,34.592,27.63050957
1899,2.172,34.603,27.65030947
1999.7,2.049,34.614,27.66934449
2002,2.047,34.614,27.66951322
5.5,24.832,34.952,23.35627505
9,24.832,34.952,23.35650331
15,24.832,34.952,23.35689465
21,24.836,34.952,23.35607562
27,24.836,34.952,23.35646712
33,24.836,34.954,23.35837062
39,24.84,34.954,23.35755193
45,24.844,34.956,23.35824527
51,24.848,34.96,23.36045062
57,24.856,34.966,23.36295741
63,24.848,34.966,23.36577054
69,24.816,34.968,23.3773526
75,24.764,34.972,23.39647703
81,24.764,34.974,23.39837963
87,24.76,34.976,23.40148964
93,24.752,34.976,23.4042942
99,24.748,34.98,23.40891582
105,24.744,34.984,23.41353726
111,24.684,34.996,23.44108546
117,24.364,35.004,23.54349459
123,23.376,35.048,23.86843261
129,22.868,35.108,24.06105019
135,22.588,35.144,24.16874101
141,22.536,35.192,24.22032166
147,22.196,35.22,24.33812969
153,22,35.228,24.39957781
159,21.756,35.228,24.46798055
165,21.396,35.216,24.55871468
171,21.056,35.192,24.63378149
177,20.68,35.152,24.70535643
183,20.416,35.124,24.75503088
189,19.864,35.048,24.8432751
195,19.352,34.99,24.93226825
201,19.088,34.956,24.97424942
207,18.624,34.892,25.04305475
222,17.672,34.768,25.18378575
246,15.688,34.518,25.45615516
270,13.648,34.292,25.72083665
294,12.232,34.198,25.92930822
318,11.312,34.164,26.07518651
342,10.544,34.166,26.214103
366,10.056,34.234,26.35151119
390,9.464,34.232,26.44886106
414,8.968,34.224,26.52268183
438,8.516,34.22,26.59025465
462,8.152,34.216,26.64251493
486,7.488,34.192,26.72063351
528,6.804,34.2,26.82194768
588,6.124,34.264,26.96193268
648,5.268,34.28,27.07948886
708,4.956,34.344,27.166724
768,4.776,34.396,27.22876681
828,4.632,34.44,27.28016056
888,4.416,34.464,27.32315938
948,4.184,34.484,27.36408266
1008,4,34.496,27.39310507
5.5,24.544,34.688,23.24345361
9,24.696,34.788,23.27358742
15,24.812,34.876,23.305491
21,24.82,34.88,23.30648661
27,24.828,34.884,23.30748206
33,24.832,34.888,23.30968725
39,24.844,34.892,23.30947246
45,24.844,34.892,23.30986408
51,24.836,34.892,23.31267545
57,24.828,34.888,23.31246215
63,24.828,34.888,23.31285353
69,24.836,34.892,23.31385016
75,24.844,34.896,23.31484663
81,24.848,34.9,23.31705271
87,24.848,34.904,23.32046859
93,24.848,34.904,23.32086067
99,24.856,34.908,23.32185742
105,24.848,34.928,23.33978846
111,24.584,34.968,23.44998523
117,23.552,35.084,23.84402819
123,22.96,35.14,24.05854512
129,22.568,35.232,24.24089816
135,22.28,35.264,24.34719391
141,21.768,35.272,24.49711395
147,21.432,35.264,24.58436437
153,21.192,35.248,24.6383685
159,20.976,35.216,24.67317805
165,20.624,35.168,24.73198643
171,20.168,35.104,24.80507176
177,19.936,35.072,24.84212088
183,19.464,35.008,24.91655337
189,19.056,34.952,24.97880492
195,18.744,34.904,25.02149809
201,18.288,34.84,25.08687937
207,18.064,34.808,25.11799922
222,17.16,34.68,25.23933829
246,15.112,34.416,25.50531519
270,13.552,34.248,25.70643848
294,12.12,34.136,25.90252229
318,11,34.104,26.08476684
342,9.976,34.112,26.2692655
366,9.392,34.144,26.3912947
390,9.056,34.192,26.48325584
414,8.708,34.22,26.56025511
438,8.08,34.204,26.64342556
462,7.636,34.192,26.69916658
486,7.208,34.18,26.75047455
528,6.24,34.116,26.8295477
588,5.776,34.192,26.94837558
648,5.384,34.276,27.06269092
708,5.052,34.328,27.14310914
768,4.836,34.388,27.21572547
828,4.628,34.436,27.27742178
888,4.392,34.464,27.32572237
948,4.204,34.48,27.358816
1008,3.976,34.496,27.39554682
5.5,24.888,34.928,23.32117351
9,24.888,34.928,23.32140244
15,24.888,34.928,23.32179491
21,24.888,34.928,23.32218742
27,24.888,34.928,23.32257998
33,24.888,34.928,23.32297258
39,24.888,34.928,23.32336522
45,24.884,34.928,23.32496947
51,24.856,34.928,23.33383898
57,24.832,34.928,23.34149156
63,24.824,34.93,23.34581415
69,24.812,34.932,23.35134499
75,24.756,34.944,23.37772103
81,24.604,34.98,23.45111705
87,24.48,35,23.50384915
93,24.43,35.012,23.52828477
99,24.36,35.032,23.56472964
105,24.276,35.06,23.61136528
111,24.196,35.084,23.65373129
117,24.084,35.112,23.70857253
123,23.658,35.128,23.8466983
129,23.176,35.148,24.00264046
135,22.798,35.2,24.15127916
141,22.36,35.196,24.27327249
147,22.054,35.224,24.38107223
153,21.688,35.236,24.4926208
159,21.48,35.216,24.5352625
165,21.222,35.184,24.58208339
171,20.8,35.144,24.66661701
177,20.512,35.122,24.72755994
183,20.12,35.088,24.80615273
189,19.872,35.054,24.845758
195,19.584,35.002,24.88145546
201,19.032,34.926,24.96559583
207,18.528,34.856,25.03957675
222,17.336,34.696,25.20958735
246,15.48,34.446,25.44719433
270,13.544,34.244,25.70497608
294,12.056,34.144,25.92087648
318,11.064,34.14,26.10133591
342,10.376,34.148,26.22919272
366,9.728,34.192,26.37368615
390,9.2,34.208,26.47279688
414,8.524,34.192,26.56666979
438,8.168,34.212,26.63660601
462,7.904,34.224,26.68545918
486,7.708,34.26,26.74262779
528,6.7,34.184,26.82323101
588,5.796,34.18,26.93643058
648,5.256,34.252,27.05870231
708,4.968,34.316,27.14315412
768,4.868,34.392,27.21531366
828,4.648,34.436,27.2752303
888,4.448,34.46,27.31655274
948,4.268,34.476,27.34893158
1008,4.104,34.484,27.37289702
4.2,23.099,34.565,23.57544348
9.1,23.101,34.565,23.57515504
19.4,23.101,34.564,23.57500329
29.5,23.103,34.565,23.57577946
39.5,23.101,34.564,23.57618703
49.2,23.044,34.561,23.59090292
59,23.021,34.562,23.5988537
69.1,22.865,34.55,23.63510747
79.6,22.598,34.536,23.70123898
89.6,22.361,34.51,23.74916654
99.4,22.184,34.5,23.79192395
109.5,21.256,34.359,23.94208581
119.5,19.992,34.26,24.20522763
129.6,19.06,34.186,24.38970521
139.4,16.815,34.002,24.79717636
149.7,15.87,33.942,24.96854491
159.3,15.532,33.924,25.03068139
169.3,14.106,33.92,25.33544703
178.9,13.685,33.989,25.47623465
189.4,12.915,34.061,25.68742188
199.5,12.672,34.346,25.95646654
209.4,12.185,34.399,26.09219704
219,11.974,34.415,26.14503384
228.9,11.269,34.375,26.24517119
239.2,10.95,34.382,26.30848898
249.4,10.862,34.415,26.35014463
259.2,10.735,34.442,26.3939562
269.4,10.573,34.461,26.43752882
279.4,10.419,34.479,26.47866679
289,10.305,34.485,26.50329699
299.2,10.168,34.495,26.53486899
309.2,10.002,34.493,26.56179322
319.2,9.886,34.492,26.58080479
328.9,9.785,34.488,26.59481426
339.4,9.675,34.487,26.61256814
349,9.626,34.491,26.62400492
359.2,9.532,34.5,26.64675358
378.9,9.237,34.495,26.69129794
399.4,8.928,34.492,26.73869769
449.5,8.335,34.494,26.83301842
499.3,7.608,34.447,26.9042941
549.3,7.149,34.446,26.9690279
599.2,6.665,34.433,27.02521796
649.3,6.224,34.447,27.09451335
699.4,5.945,34.467,27.1462245
749.2,5.672,34.486,27.1955073
799.1,5.443,34.499,27.23393742
849.4,5.16,34.502,27.2700887
899.1,4.936,34.51,27.30257916
948.6,4.747,34.516,27.32899725
998.7,4.56,34.518,27.3515851
4.4,23.247,34.489,23.47507931
9.3,23.248,34.489,23.47508055
19.1,23.247,34.488,23.47519369
29.2,23.248,34.489,23.47626166
39,23.251,34.489,23.47597529
48.9,23.202,34.502,23.50058721
58.7,22.716,34.521,23.65507606
69.1,22.564,34.552,23.72243667
78.7,22.395,34.531,23.75489655
89.2,22.359,34.525,23.76109611
99.4,21.345,34.368,23.92408722
109.4,19.967,34.245,24.19984983
119.4,19.011,34.16,24.38181402
129.3,18.174,34.102,24.54705555
139.8,16.172,33.967,24.91892108
149.3,14.336,33.912,25.2803357
159.1,13.714,33.931,25.42485645
169.4,13.399,33.939,25.49554926
179.6,12.996,34.007,25.62926375
189.6,12.544,34.095,25.78654169
199.2,12.232,34.269,25.98201258
209.2,12.179,34.367,26.06849475
219.5,12.315,34.522,26.16296154
229.6,11.731,34.477,26.23920849
239.5,10.985,34.429,26.33883018
249.4,10.627,34.426,26.40032698
259.1,10.455,34.453,26.45169421
269,10.372,34.471,26.48036619
279.2,10.253,34.489,26.51518119
289.3,10.182,34.491,26.52914562
